Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2018-01-31,248.11875915527344,249.35098602984448,247.04495569446198,248.84931188627255,108364800
2018-02-01,247.83709716796875,249.139752342768,247.04495324648897,247.38823083343112,90102500
2018-02-02,242.44163513183594,246.6488257966521,242.4064209854564,246.5167794628597,173174800
2018-02-05,232.3021240234375,242.79371086272545,231.75642559353702,240.68131857966466,294681800
2018-02-06,236.8790740966797,237.38077515096407,227.6989493872479,228.79034660524135,355026800
2018-02-07,235.59396362304688,239.72191602483426,235.5147250731593,236.32448933195957,167376100
2018-02-08,226.7571258544922,236.03408117347925,226.72191170053435,235.89325141817721,246449500
2018-02-09,230.16339111328125,232.02052833590065,222.6115658085252,229.54726421694855,283565300
2018-02-12,233.54318237304688,235.0130710287403,230.30417878341456,232.21412346392802,143736000
2018-02-13,234.12413024902344,234.66982881131727,231.7564818205949,232.33739453996532,81223600
2018-02-14,237.2838897705078,237.64476096412412,232.62780526622583,232.63661551940828,120735700
2018-02-15,240.3116912841797,240.32050153842815,236.56217600658562,239.02665660887322,111200300
2018-02-16,240.38206481933594,242.32725054515024,239.64272878267326,239.68675318827144,160420100
2018-02-20,238.87701416015625,240.87500789598906,238.08487024125643,239.43152296154543,86369700
2018-02-21,237.68875122070312,241.7991371121962,237.59194588077656,239.31706323837452,98883700
2018-02-22,237.99679565429688,240.32922934550533,237.32788799940926,238.61292237749535,110511300
2018-02-23,241.79034423828125,241.79034423828125,238.74497803025363,239.22027509271825,92766400
2018-02-26,244.59817504882812,244.6950072957127,242.27455031061888,242.86424660690295,86491400
2018-02-27,241.54393005371094,245.49589334997782,241.48231199199887,244.78293423401286,99099200
2018-02-28,239.0970458984375,243.09300634693332,238.78019908798586,242.64411317159698,121907800
2018-03-01,235.620361328125,240.4348686322584,234.12406894031162,238.88576845292454,176855100
2018-03-02,236.83502197265625,237.398341026059,233.0855336080012,233.94807897529424,139083200
2018-03-05,239.5723419189453,240.18846875059273,235.541167333542,235.64680979709024,97307400
2018-03-06,240.1796112060547,240.62850429102699,238.68331882982997,240.54926574383524,79213200
